listing_id,high,medium,low
6878766,0.134634291,0.292588002,0.572777708
6912010,0.057048017,0.695132216,0.247819767
6845161,0.004477336,0.055891379,0.939631285
7200514,0.085979236,0.491779859,0.422240905
7093381,0.085979236,0.491779859,0.422240905
7044256,0.064096974,0.679887267,0.256015759
6844628,0.004477336,0.055891379,0.939631285
6833165,0.089593514,0.482710926,0.42769556
7044668,0.02625379,0.693310663,0.280435547
6831598,0.054498217,0.278231513,0.66727027
6878685,0.086482209,0.310898249,0.602619542
7200734,0.045850992,0.301864447,0.652284561
6942910,0.062123494,0.337168072,0.600708434
6943466,0.119851877,0.59440924,0.285738882
7200774,0.255128535,0.467979189,0.276892276
6879382,0.318455478,0.480918397,0.200626125
7007424,0.156459866,0.553252961,0.290287173
7200374,0.344435247,0.431825053,0.2237397
7044049,0.495797994,0.3548458,0.149356206
7007886,0.006507265,0.31587614,0.677616595
7043722,0.147120731,0.670351459,0.18252781
6845091,0.203754068,0.586808734,0.209437197
6910571,0.203754068,0.586808734,0.209437197
7201322,0.456929279,0.215777659,0.327293061
6969923,0.181345129,0.296212032,0.522442839
6942623,0.187872706,0.711821293,0.100306
6879795,0.277217429,0.630519549,0.092263022
6942996,0.370996527,0.536342375,0.092661098
7091569,0.293496138,0.612769202,0.09373466
7043833,0.387165512,0.516190067,0.09664442
7008339,0.387165512,0.516190067,0.09664442
6970903,0.390224791,0.50237249,0.107402718
6911107,0.370996527,0.536342375,0.092661098
6878995,0.408857441,0.468744716,0.122397843
6943170,0.370996527,0.536342375,0.092661098
6844512,0.408857441,0.468744716,0.122397843
7093772,0.060955238,0.424279978,0.514764784
6911599,0.069028305,0.329461707,0.601509988
6879033,0.149504934,0.653495778,0.196999288
6943394,0.434753837,0.337896248,0.227349915
6844538,0.322636513,0.297388858,0.37997463
6879272,0.322636513,0.297388858,0.37997463
6845120,0.300620578,0.29253162,0.406847802
7092328,0.110111285,0.461908935,0.42797978
6970727,0.318248268,0.314810391,0.366941341
7007533,0.504908082,0.290877256,0.204214662
7008030,0.328276857,0.30981134,0.361911802
7091281,0.116327436,0.285445256,0.598227308
7044108,0.087942124,0.290431981,0.621625895
6969380,0.256272508,0.296726877,0.447000615
7044497,0.328276857,0.30981134,0.361911802
7200924,0.103880026,0.414215759,0.481904215
6969562,0.066950549,0.346658924,0.586390527
7008105,0.087942124,0.290431981,0.621625895
6910773,0.322636513,0.297388858,0.37997463
6844592,0.036671684,0.5734498,0.389878516
6942876,0.075413602,0.670204241,0.254382156
7092196,0.145327077,0.54318728,0.311485644
7093335,0.021364294,0.120929922,0.857705784
7201420,0.128673163,0.425502857,0.44582398
7007804,0.013340035,0.13176898,0.854890986
6832814,0.120588516,0.580324714,0.299086771
6910703,0.076498506,0.652211368,0.271290126
7007458,0.375478788,0.447067593,0.177453618
7091388,0.121417501,0.542548719,0.33603378
7091194,0.038146344,0.228077105,0.733776551
6878690,0.033820685,0.260561799,0.705617516
6844518,0.486491999,0.326715267,0.186792734
6879605,0.066350001,0.672044688,0.26160531
6942849,0.170186639,0.472182024,0.357631337
7093360,0.116977103,0.442393499,0.440629398
7092466,0.178002591,0.361593799,0.46040361
7093309,0.347006501,0.446633205,0.206360294
7091395,0.194663363,0.474552422,0.330784216
6971307,0.042157632,0.699849081,0.257993287
7091566,0.101696337,0.456721068,0.441582596
7008301,0.153301159,0.506359461,0.34033938
6971061,0.195158264,0.453865778,0.350975959
7044367,0.076690455,0.557394753,0.365914792
7007675,0.076690455,0.557394753,0.365914792
7007321,0.471677345,0.367875489,0.160447166
6942585,0.066350001,0.672044688,0.26160531
6911974,0.486491999,0.326715267,0.186792734
7200987,0.200203594,0.467431899,0.332364506
7092971,0.085868423,0.33381387,0.580317707
7093469,0.186183612,0.358411761,0.455404626
7044680,0.111845897,0.271321725,0.616832377
6969603,0.037660439,0.232252552,0.730087009
7091593,0.031435632,0.252226094,0.716338274
7044281,0.040357271,0.245190027,0.714452701
6969730,0.024672262,0.233566313,0.741761426
7201143,0.031435632,0.252226094,0.716338274
6879437,0.056454796,0.693840415,0.249704789
7092742,0.15018117,0.562272248,0.287546582
7200852,0.15018117,0.562272248,0.287546582
7200943,0.127331057,0.477350444,0.395318499
6910865,0.056454796,0.693840415,0.249704789
6943583,0.092097067,0.510145305,0.397757627
7092879,0.157373745,0.429512509,0.413113746
6942589,0.012434832,0.053338142,0.934227026
7201616,0.035600849,0.643910204,0.320488947
6942746,0.067031576,0.371373835,0.561594589
7093541,0.069628978,0.267055475,0.663315547
7043538,0.083995152,0.358137616,0.557867232
6878903,0.067031576,0.371373835,0.561594589
7200973,0.031909422,0.140285609,0.827804968
7044154,0.037234714,0.195912312,0.766852974
7093009,0.155402975,0.486079996,0.358517029
7052108,0.209804688,0.444517723,0.345677589
7091284,0.20939811,0.540115953,0.250485937
7044575,0.087560406,0.44858428,0.463855314
6943747,0.196288773,0.164051494,0.639659733
7201225,0.206610019,0.369065394,0.424324586
7008199,0.194413287,0.482031684,0.323555029
7092917,0.406555505,0.341872812,0.251571683
7043782,0.194413287,0.482031684,0.323555029
6878244,0.164646627,0.586851239,0.248502134
6878281,0.584251563,0.192903044,0.222845393
6911267,0.249021517,0.475500237,0.275478246
6833403,0.14007045,0.456259112,0.403670438
6942855,0.233194743,0.489177655,0.277627602
7200823,0.223873157,0.472627652,0.303499191
7091921,0.365328719,0.404793291,0.22987799
7008274,0.335839896,0.467945159,0.196214945
7007509,0.261870081,0.463562601,0.274567319
7043816,0.335839896,0.467945159,0.196214945
7200697,0.124224668,0.5980433,0.277732032
7093721,0.180087532,0.417662639,0.402249829
7201379,0.149954639,0.320107221,0.52993814
7008357,0.074320462,0.221477718,0.70420182
6878517,0.0829545,0.181076161,0.735969339
7091944,0.123562751,0.573018841,0.303418408
7008342,0.07401829,0.693384084,0.232597626
6970031,0.091933823,0.584979303,0.323086874
7091820,0.38410384,0.375828481,0.240067679
6943239,0.093987693,0.465200591,0.440811716
7219071,0.045018971,0.350738024,0.604243005
7007836,0.118580891,0.464583408,0.416835701
7092646,0.045558505,0.16867325,0.785768245
6878620,0.015935414,0.124029929,0.860034657
7093367,0.071292349,0.250905285,0.677802366
6879130,0.061133241,0.468715084,0.470151675
7093759,0.078500836,0.630040889,0.291458275
7043643,0.058945244,0.477705676,0.46334908
6879564,0.040023198,0.399402646,0.560574156
6912261,0.176155198,0.490415088,0.333429714
6879649,0.176155198,0.490415088,0.333429714
7091764,0.211169479,0.490056793,0.298773728
7200542,0.211169479,0.490056793,0.298773728
7007776,0.132200853,0.554145175,0.313653972
7044157,0.132200853,0.554145175,0.313653972
7192157,0.0315301,0.218429618,0.750040282
6911083,0.101487064,0.419129449,0.479383487
6844442,0.027568547,0.725776551,0.246654903
6942999,0.101487064,0.419129449,0.479383487
7092248,0.373612039,0.346627876,0.279760085
7092759,0.108620344,0.529489673,0.361889983
7092992,0.088595449,0.488951402,0.422453149
7200663,0.108620344,0.529489673,0.361889983
6971363,0.030986482,0.579482728,0.38953079
7007390,0.022763029,0.673162601,0.30407437
7008219,0.10962267,0.503626448,0.386750882
6970030,0.118033955,0.512333822,0.369632223
7007910,0.244107012,0.328810488,0.4270825
6878896,0.027568547,0.725776551,0.246654903
6879389,0.101487064,0.419129449,0.479383487
7091511,0.146672875,0.287636639,0.565690486
7200580,0.135063327,0.242342963,0.62259371
6832957,0.102541861,0.355588517,0.541869622
6943159,0.141371586,0.36506261,0.493565804
6879379,0.07455394,0.24486749,0.68057857
6911965,0.070239056,0.33421962,0.595541324
7008196,0.054935191,0.269140775,0.675924034
6879055,0.070239056,0.33421962,0.595541324
6969904,0.218121412,0.417474408,0.36440418
7008087,0.22627701,0.395668095,0.378054895
6942753,0.049473381,0.354262858,0.596263761
7093222,0.032988102,0.168911079,0.798100819
7200651,0.032988102,0.168911079,0.798100819
7007512,0.036963186,0.173747122,0.789289692
6879167,0.024744287,0.152387564,0.822868149
6910849,0.13527935,0.740533391,0.124187259
6844801,0.107928392,0.624460787,0.267610821
6943447,0.13527935,0.740533391,0.124187259
7091958,0.072024561,0.347369104,0.580606335
7201457,0.072024561,0.347369104,0.580606335
7201726,0.065617749,0.683552463,0.250829788
7201195,0.074355941,0.714031485,0.211612574
7044507,0.103136814,0.560798268,0.336064919
6970441,0.199344389,0.52409816,0.276557451
6844423,0.13527935,0.740533391,0.124187259
6911921,0.107928392,0.624460787,0.267610821
6878453,0.044432875,0.280105031,0.675462094
6878356,0.094850199,0.362590566,0.542559235
6844913,0.063661181,0.382422979,0.55391584
6844787,0.121277941,0.622794964,0.255927095
7091980,0.204258933,0.539687514,0.256053553
7200969,0.161928619,0.450689821,0.38738156
7091890,0.182053011,0.489296308,0.328650681
7093132,0.126666917,0.441921462,0.431411621
7093654,0.105137017,0.363509813,0.53135317
7201485,0.1097005,0.459217882,0.431081618
7044470,0.056907626,0.342392837,0.600699537
7044326,0.105664176,0.521922946,0.372412878
6910491,0.094850199,0.362590566,0.542559235
6844616,0.01560579,0.140189157,0.844205053
6910611,0.019231732,0.629641129,0.351127139
6912128,0.039724979,0.198164613,0.762110408
6911076,0.023068196,0.52080473,0.456127075
7092843,0.033541938,0.50816224,0.458295822
7091202,0.088053514,0.316662953,0.595283533
7200833,0.018773789,0.154222844,0.827003367
7043853,0.01371739,0.71083456,0.27544805
7043738,0.087472504,0.428260788,0.484266707
6844576,0.039724979,0.198164613,0.762110408
6844892,0.085949652,0.415295761,0.498754587
7091924,0.060497585,0.401002995,0.53849942
7200362,0.024671731,0.231729301,0.743598968
7091660,0.1121349,0.431663219,0.456201881
6969877,0.169098887,0.599274878,0.231626235
7044676,0.05824362,0.297735388,0.644020991
7008018,0.099141902,0.331171816,0.569686282
6878726,0.13416684,0.60164992,0.264183241
7093096,0.171702029,0.33991434,0.488383631
7201484,0.171702029,0.33991434,0.488383631
7043739,0.111235899,0.273678468,0.615085633
6971286,0.142528225,0.335362343,0.522109432
6943613,0.250863581,0.258039913,0.491096507
6969909,0.213414746,0.282758522,0.503826732
7008480,0.244327979,0.266007037,0.489664984
6844367,0.234020092,0.258345341,0.507634567
6844944,0.338729916,0.206214759,0.455055325
6845066,0.057279924,0.218032613,0.724687464
7201051,0.079153502,0.271189162,0.649657336
6971427,0.122047933,0.290793038,0.587159029
7008248,0.005650607,0.688538056,0.305811337
7008264,0.073334358,0.259375018,0.667290624
7043481,0.100812009,0.297370514,0.601817477
6878227,0.338729916,0.206214759,0.455055325
6844719,0.158723499,0.52271105,0.318565451
7092187,0.183902038,0.397535935,0.418562028
7091969,0.529035769,0.158978567,0.311985665
7043748,0.309989396,0.31102449,0.378986114
6910903,0.008291954,0.137772468,0.853935578
7092913,0.018167064,0.130294215,0.851538721
6942883,0.04400219,0.125640802,0.830357008
6878546,0.04400219,0.125640802,0.830357008
6943124,0.144372344,0.614151158,0.241476498
7092752,0.207483466,0.51963333,0.272883203
6971514,0.131124225,0.571492941,0.297382835
7007301,0.128279631,0.6426296,0.229090769
6879576,0.157129081,0.560823319,0.2820476
7093312,0.049867289,0.581010928,0.369121784
7043822,0.051560057,0.639914716,0.308525226
7008072,0.051560057,0.639914716,0.308525226
7201332,0.043897193,0.417682115,0.538420691
7044349,0.052556875,0.60704981,0.340393315
7093027,0.005025168,0.074169836,0.920804996
6832830,0.251082419,0.522211803,0.226705778
6844333,0.049558219,0.373330791,0.577110991
7201534,0.169971063,0.646083661,0.183945275
6833204,0.087078055,0.581674846,0.331247098
6943655,0.214042738,0.39813246,0.387824802
7093134,0.375858514,0.451536439,0.172605047
7092206,0.090268183,0.669329523,0.240402294
7200615,0.090268183,0.669329523,0.240402294
7007774,0.045408992,0.811099846,0.143491162
7008409,0.144517886,0.340216806,0.515265308
6970559,0.048104334,0.716675658,0.235220008
7092246,0.568688032,0.232954974,0.198356995
6970240,0.082547789,0.468536631,0.448915579
7043830,0.057925094,0.359045064,0.583029842
6878648,0.191332177,0.470594835,0.338072988
6833790,0.02665845,0.266523349,0.706818201
6844593,0.051999754,0.368733975,0.579266272
6910232,0.049558219,0.373330791,0.577110991
7092354,0.062723269,0.331743684,0.605533047
6879489,0.116266468,0.543355483,0.340378049
7091165,0.016392851,0.773932412,0.209674737
7092974,0.060035278,0.467005039,0.472959683
7201499,0.491886597,0.249111111,0.259002292
7008472,0.010663928,0.463609787,0.525726285
6969896,0.237533148,0.309596411,0.452870441
6969682,0.019790864,0.299409406,0.68079973
6879404,0.013697484,0.442581643,0.543720873
6879158,0.230581162,0.408257512,0.361161326
6844866,0.013697484,0.442581643,0.543720873
6910839,0.008857798,0.566209751,0.424932451
6911371,0.028539197,0.37205027,0.599410533
7200412,0.1441411,0.487973673,0.367885227
6912257,0.02256628,0.142343502,0.835090219
7091223,0.068204584,0.45272153,0.479073886
7201695,0.034654216,0.192977422,0.772368362
7200890,0.068204584,0.45272153,0.479073886
7092722,0.040288472,0.191630032,0.768081495
7008471,0.026579559,0.176048448,0.797371993
6971101,0.032168772,0.224618951,0.743212277
6878560,0.02256628,0.142343502,0.835090219
6879300,0.129563233,0.273340488,0.597096279
7201536,0.679380781,0.188348697,0.132270522
7200779,0.650209705,0.175914134,0.173876162
7043858,0.166176615,0.481806843,0.352016542
7044161,0.199750766,0.450180954,0.35006828
7007695,0.166176615,0.481806843,0.352016542
6820834,0.346797652,0.313003075,0.340199273
6879499,0.174907177,0.526553404,0.298539419
6912183,0.118835633,0.445730715,0.435433652
6878868,0.050266644,0.286557447,0.663175909
6844672,0.050266644,0.286557447,0.663175909
7201274,0.056741887,0.197537592,0.745720521
7091932,0.074050152,0.542196193,0.383753656
6844476,0.046537362,0.711313705,0.242148933
7091605,0.002677508,0.074425102,0.92289739
6878745,0.125262903,0.710063358,0.164673739
6943534,0.237686018,0.182103218,0.580210764
7091753,0.582214362,0.147295029,0.270490608
7092678,0.423739619,0.413555106,0.162705275
7200365,0.423739619,0.413555106,0.162705275
7007699,0.162950168,0.651408845,0.185640987
7008049,0.143828011,0.711381282,0.144790707
7044584,0.143828011,0.711381282,0.144790707
7200756,0.367753335,0.360934771,0.271311893
7043898,0.162950168,0.651408845,0.185640987
6970447,0.233204884,0.205237512,0.561557604
6943155,0.125262903,0.710063358,0.164673739
6911139,0.079901099,0.808833647,0.111265254
7200203,0.091017842,0.271153238,0.63782892
7008084,0.113983525,0.377537161,0.508479314
6971534,0.044865991,0.147367519,0.80776649
6844667,0.082397037,0.364947658,0.552655305
6832715,0.114107998,0.329012319,0.556879683
6911456,0.082397037,0.364947658,0.552655305
6878597,0.082397037,0.364947658,0.552655305
6942751,0.082397037,0.364947658,0.552655305
7007936,0.084283545,0.367801027,0.547915428
6878288,0.460763929,0.195105667,0.344130404
7093713,0.073068537,0.334739429,0.592192034
7008381,0.04989596,0.410498041,0.539605998
6911959,0.51167332,0.260723478,0.227603201
7200189,0.64192595,0.154786839,0.20328721
6878615,0.51167332,0.260723478,0.227603201
7166210,0.014110507,0.013848405,0.972041088
7094834,0.031654385,0.04155728,0.926788335
7166097,0.016243587,0.071907752,0.911848662
7165991,0.001270682,0.002523744,0.996205574
7128012,0.004392332,0.025490423,0.970117244
6965709,0.001254613,0.010591351,0.988154036
7212026,0.004648723,0.034376728,0.96097455
7018005,0.002997669,0.027302139,0.969700193
6851040,0.0106765,0.039815306,0.949508194
6917671,0.001654293,0.057176552,0.941169155
7128102,0.002014894,0.006078606,0.9919065
6961103,0.013189396,0.055052215,0.931758389
6961216,0.001252076,0.002219215,0.996528708
6961205,1.60E-05,0.003122514,0.99686152
6961411,1.60E-05,0.001791346,0.998192689
6869243,0.001254613,0.001474045,0.997271342
7106570,4.64E-05,0.006673406,0.993280226
7161468,0.006471669,0.025476331,0.968052
6863321,0.002333891,0.017011237,0.980654872
6850680,0.003571703,0.015499259,0.980929038
6863165,0.001265957,0.002688755,0.996045287
7212008,0.014638203,0.069152109,0.916209687
7034228,0.04691986,0.06538947,0.88769067
7174690,0.005878687,0.024250185,0.969871128
7067896,0.015475772,0.0271636,0.957360628
7213615,0.004191162,0.053473573,0.942335266
7114526,0.00936114,0.045664131,0.944974729
7128191,0.026962549,0.060813677,0.912223774
7020800,0.00055667,0.008307507,0.991135823
7034145,0.0124522,0.04201808,0.945529719
7166337,0.001323545,0.02317963,0.975496826
6835888,0.014371747,0.05534098,0.930287273
6952086,0.002898092,0.018654836,0.978447072
6863387,0.000100746,0.009264349,0.990634905
6817847,0.001309479,0.01005519,0.988635331
7213032,0.017570619,0.026234791,0.95619459
7213370,0.00577986,0.076650799,0.917569342
6966226,0.010087016,0.02362764,0.966285344
6851022,0.00362229,0.049788523,0.946589186
6841240,0.007496737,0.026209526,0.966293737
6972061,0.012015999,0.031338592,0.956645409
6972583,0.019791922,0.054646202,0.925561875
7211939,0.020438837,0.066449299,0.913111863
7174303,0.00686308,0.013179716,0.979957204
7161049,0.001683373,0.016492264,0.981824363
6863148,0.002216522,0.0219965,0.975786978
6934820,2.32E-06,0.003870862,0.996126815
6903452,0.000542642,0.01531679,0.984140569
6934920,0.00564295,0.012782552,0.981574497
6919832,0.017110142,0.049611239,0.933278618
6936593,0.014625039,0.045671927,0.939703033
6883390,0.065602387,0.059121233,0.875276381
6837548,0.047326482,0.06654912,0.886124399
6945471,0.010976993,0.05009314,0.938929866
7187976,0.017318897,0.057705409,0.924975694
6964737,0.022389094,0.04326283,0.934348076
7037832,0.029618826,0.062916781,0.907464393
7058508,0.004401515,0.066615667,0.928982818
7052575,0.033807755,0.101327873,0.864864372
7042338,0.01099537,0.081866373,0.907138257
7048360,0.015922358,0.054636283,0.92944136
7012132,0.015457947,0.078266466,0.906275586
6852262,0.010853119,0.092870962,0.89627592
6919542,0.020873576,0.09946909,0.879657333
7198338,4.00E-05,0.049934008,0.950025963
7205251,0.010383028,0.062402909,0.927214062
6888786,0.052588414,0.123694122,0.823717463
6918957,0.01808431,0.119194289,0.862721401
7125578,0.033770576,0.091456334,0.87477309
6978322,0.020925627,0.146401537,0.832672836
7042037,0.010526124,0.068577973,0.920895904
7058049,0.019486536,0.050747526,0.929765939
7203788,0.03222366,0.061855129,0.905921211
6889782,0.000503408,0.022914202,0.97658239
7205034,0.013398267,0.065543408,0.921058325
7175292,0.012226551,0.027450163,0.960323286
7123781,0.027459337,0.109257488,0.863283174
7180229,0.002785009,0.057041025,0.940173966
6910624,0.001626942,0.033187396,0.965185662
6924966,0.009901616,0.036175607,0.953922777
7204401,0.00648424,0.038487532,0.955028227
7175801,0.016480559,0.061179984,0.922339458
7124014,0.010550158,0.049257369,0.940192473
7203748,0.008109431,0.038423266,0.953467303
7012329,0.014791156,0.080052442,0.905156401
6978420,0.014919561,0.057915099,0.92716534
6851779,0.006167385,0.108388149,0.885444466
6889446,0.032670795,0.101298775,0.86603043
7027853,0.00326207,0.033845339,0.962892591
7102614,0.017323607,0.030400599,0.952275794
7010503,0.006468385,0.037710988,0.955820626
6883613,0.042136917,0.100225993,0.857637091
6918946,0.041370834,0.132704447,0.825924719
6837472,0.003444354,0.046298818,0.950256828
6919559,0.00700773,0.0538821,0.93911017
7204638,0.00603165,0.030954321,0.963014029
7101872,0.016315843,0.11002351,0.873660647
6956285,0.009883178,0.050571399,0.939545423
6881740,0.005861995,0.036938284,0.957199722
6819300,0.007346882,0.031992975,0.960660143
6872386,0.006315296,0.035569381,0.958115323
6919664,0.003919156,0.050041685,0.946039159
6851405,0.005058826,0.055738001,0.939203173
6883380,0.002788114,0.021928965,0.975282921
6825121,0.004208853,0.051462112,0.944329034
6893063,0.016335086,0.067792269,0.915872646
6925896,0.016335086,0.067792269,0.915872646
6918137,0.004792475,0.038024311,0.957183215
7203853,0.006927933,0.018924327,0.97414774
7203376,0.003126206,0.019862632,0.977011162
7010316,0.004855623,0.033457004,0.961687374
7155038,0.024720809,0.093798282,0.881480909
7117957,0.022007372,0.101459476,0.876533152
7123772,0.005402206,0.040190068,0.954407727
7123297,0.004093699,0.039509196,0.956397105
7198281,0.020951963,0.038228472,0.940819564
6889346,0.046944932,0.109449648,0.84360542
6824317,0.005407192,0.056007841,0.938584967
6924651,0.015895483,0.057983055,0.926121462
6946750,0.02720562,0.057430177,0.915364203
6823938,0.04033289,0.117268122,0.842398988
6911266,0.039153407,0.118829512,0.842017081
6889338,0.002452787,0.00834303,0.989204182
7197901,0.003466159,0.025417905,0.971115936
7225133,0.037311068,0.215943082,0.746745849
7204314,0.005428796,0.027262716,0.967308489
7118570,0.00156124,0.029719728,0.968719031
7229246,0.002869983,0.019511173,0.977618844
7058418,0.002921743,0.017656988,0.97942127
7006839,0.008412255,0.037338773,0.954248972
7011844,0.006435074,0.03388512,0.959679806
6946584,0.015960686,0.08345838,0.900580935
6964335,0.035,0.121658896,0.843341104
6978071,0.03625,0.117730324,0.846019676
6869440,0.00209952,0.012402556,0.985497924
6817417,0.006161189,0.056507019,0.937331792
6819966,0.002364497,0.014456911,0.983178591
7219684,0.005940187,0.025136142,0.968923671
7220226,0.007633436,0.037073507,0.955293057
7212888,0.00341072,0.027467453,0.969121828
7217414,0.002966717,0.060172171,0.936861112
6812483,0.000378909,0.007145777,0.992475314
6817537,0.00075422,0.025316937,0.973928843
7196902,0.035625213,0.141261707,0.82311308
7040745,0.007357782,0.085198528,0.907443689
6914744,0.005035682,0.023588645,0.971375674
6885436,0.00998574,0.024699789,0.965314471
6850837,0.015412415,0.118378364,0.866209221
6903416,0.000737511,0.009199039,0.99006345
6850729,0.007309173,0.013821276,0.978869551
7186559,0.000421279,0.016860445,0.982718276
6841140,0.006712852,0.038931192,0.954355957
7219802,0.001716009,0.050180994,0.948102997
6928636,0.004025681,0.042612106,0.953362212
6880566,0.001523578,0.024951108,0.973525315
7153511,0.002555751,0.017514343,0.979929905
7166093,0.001290333,0.005613784,0.993095883
7213215,0.002366147,0.015297307,0.982336547
7069860,0.003911961,0.062483437,0.933604602
7036480,0.008112776,0.143072379,0.848814845
7036468,0.001286232,0.079291677,0.919422091
6855214,0.002523585,0.08011592,0.917360495
7096425,0.001258224,0.030006019,0.968735757
7074290,0.015008224,0.051249016,0.93374276
6945702,0.024429123,0.253669414,0.721901463
7139866,0.053204933,0.054634273,0.892160794
6882209,0.030275138,0.051501188,0.918223674
6915719,0.015081151,0.036765182,0.948153667
7096380,0.02556241,0.084115349,0.890322241
6842646,0.010288813,0.048479017,0.94123217
7223952,0.015220123,0.12219563,0.862584248
6915704,0.031182448,0.160025979,0.808791573
6823891,0.032736292,0.171801107,0.795462601
6978465,0.015086491,0.055670209,0.9292433
6855177,0.003926721,0.032601256,0.963472023
6993751,0.03625,0.241731702,0.722018298
6851980,0.171697154,0.326458333,0.501844512
6870725,0.010104617,0.049399777,0.940495606
7175629,0.008797299,0.05127194,0.939930761
6876047,0.000152811,0.026573534,0.973273655
6876007,0.000164072,0.02935598,0.970479948
6935920,0.000183532,0.024376923,0.975439545
7214410,0.000276564,0.014919432,0.984804004
7162569,0.001390339,0.014079568,0.984530094
6882240,0.008151723,0.097896874,0.893951403
6985319,0.002761013,0.04242005,0.954818937
7015849,0.019626837,0.174932675,0.805440489
6945639,0.046156293,0.215753461,0.738090247
7229374,0.067102613,0.290851172,0.642046215
6967319,0.237169843,0.380068531,0.382761626
7058242,0.023554639,0.339736846,0.636708515
6918364,0.100701163,0.301759172,0.597539666
7123911,0.004814363,0.059976322,0.935209315
7069825,0.091875652,0.289997554,0.618126795
7041542,0.024663895,0.134951229,0.840384876
6999962,0.101482553,0.29395361,0.604563838
7069785,0.085637709,0.211352334,0.703009957
7015848,6.77E-05,0.046130566,0.9538017
7078662,0.00125,0.014304838,0.984445162
6842687,0.00034775,0.058583884,0.941068365
7197974,0.149131525,0.6175399,0.233328576
7028580,0.448543894,0.384276432,0.167179674
6985327,0.550561126,0.292452724,0.156986149
6886347,0.006371329,0.103372458,0.890256213
6851881,0.047931575,0.400034561,0.552033864
7134737,0.00413033,0.092062973,0.903806697
7058234,0.008370527,0.123202604,0.868426869
7074343,0.04508173,0.275522811,0.67939546
7139870,0.046062463,0.254947589,0.698989948
6978480,0.012928922,0.06978419,0.917286889
7167638,0.001740326,0.017811538,0.980448136
7096407,0.004588059,0.043034933,0.952377008
6967331,0.016175221,0.123415333,0.860409446
6993769,0.006574663,0.061326312,0.932099024
6829138,0.152437443,0.405112329,0.442450228
7088965,0.041722088,0.280532384,0.677745528
6864523,0.041878326,0.248988017,0.709133657
6864598,0.022412709,0.162843082,0.814744209
7028564,0.006587498,0.080023973,0.913388529
6915639,0.008565436,0.124610184,0.866824381
7069728,4.69E-05,0.06206089,0.937892235
6918352,0.042687611,0.416985756,0.540326633
6910691,0.091531381,0.383649386,0.524819232
6864622,0.1672457,0.31971753,0.513036771
6855210,0.058751474,0.474843348,0.466405179
7058177,0.049843015,0.252735461,0.697421523
7188978,0.00130288,0.036904213,0.961792906
6858283,0.097021714,0.425207906,0.47777038
6962995,0.112007941,0.438725434,0.449266626
6858285,0.106221828,0.475260276,0.418517895
7063123,0.043323746,0.407940747,0.548735507
7189051,0.026548645,0.273769014,0.699682342
6858319,0.079197259,0.439877656,0.480925085
7189028,0.062692101,0.479276102,0.458031796
7221258,0.030248551,0.13495431,0.834797139
6940692,0.072770258,0.429593999,0.497635743
7197952,0.027226044,0.137683399,0.835090557
7096398,0.032885384,0.3270152,0.640099416
6940729,0.058153354,0.442971213,0.498875433
6823879,0.060972368,0.495419848,0.443607784
7058226,0.002522782,0.079059323,0.918417895
6858316,0.046869198,0.463326882,0.48980392
7088963,0.035939697,0.248074987,0.715985316
6963099,0.028021956,0.243676,0.728302044
6978592,0.000877647,0.072928427,0.926193927
6985351,0.00030951,0.095569503,0.904120986
7102191,0.004330385,0.085822635,0.90984698
6813963,0.012427431,0.130792114,0.856780455
7041545,0.003636318,0.193547734,0.802815948
7214463,0.011754456,0.144667389,0.843578155
6935912,0.007932476,0.076130983,0.915936542
6829265,0.013142776,0.096800927,0.890056298
6904980,0.031404905,0.308022271,0.660572824
6921985,0.000315882,0.093374704,0.906309414
7102243,0.001465708,0.135145956,0.863388336
6967378,0.001459475,0.139949805,0.85859072
6820749,0.006471847,0.157781049,0.835747104
6930134,0.051983072,0.119313207,0.828703721
6921992,0.014948419,0.108645471,0.87640611
6940703,0.059292349,0.347696484,0.593011167
6855211,0.150004763,0.388060683,0.461934554
7088982,0.144904956,0.350833239,0.504261806
7223981,0.036942258,0.28364563,0.679412112
6988650,0.163554263,0.37240676,0.464038978
6892919,0.014004867,0.129550985,0.856444148
7096532,0.017088336,0.13806737,0.844844294
7058197,0.000586615,0.029731886,0.969681499
6875873,0.010021134,0.157575953,0.832402913
7088956,0.168308934,0.358149275,0.473541791
7054967,0.045267048,0.265065763,0.689667188
7052128,0.153528032,0.374437993,0.472033975
7123957,0.007118344,0.047490538,0.945391119
6904964,0.002028478,0.034978302,0.96299322
6940712,0.002648382,0.033082891,0.964268727
7047364,0.003960497,0.036659669,0.959379834
6842638,0.059388219,0.233483417,0.707128364
6829163,0.010843705,0.060337562,0.928818733
6842683,0.001721458,0.038159093,0.96011945
6864520,0.055196654,0.286740704,0.658062642
6829235,0.001591203,0.007859028,0.990549769
7123904,0.000254364,0.019957486,0.97978815
7108025,0.015503061,0.116661544,0.867835395
7188950,0.009783508,0.143398821,0.846817671
6889267,0.008652749,0.048352162,0.94299509
6935894,0.00020726,0.016794067,0.982998673
7229418,0.001755925,0.024132958,0.974111117
6988609,0.00015524,0.034388957,0.965455803
6813937,0.000190959,0.038069602,0.961739439
6978433,0.000116442,0.029137363,0.970746195
6999979,0.131839152,0.399326337,0.468834511
6988639,0.120185817,0.425513798,0.454300385
7145647,0.021805158,0.118583375,0.859611466
6905057,0.041357896,0.203324978,0.755317126
6842580,0.004362282,0.064945966,0.930691752
